"Subject","ID","Description","Status","Location","Start Date","End Date","Duration Hours","Duration Minutes","Reminder Time","Meeting Type","External App ID","Meeting Password","Start/Join Meeting","Host URL","Display URL","Meeting Creator","Parent Type","Parent ID","Outlook ID","Assigned to","assigned_user_id","Date Created","Date Modified","Created by","Modified by","Deleted","Email Reminder Time","Email reminder sent","Meeting update sequence","Repeat Type","Repeat Interval","Repeat Dow","Repeat Until","Repeat Count","Repeat Parent ID","Recurring Source","Google Event ID","Last Google Sync Timestamp","Longitude","Address","Geocode Status","Latitude"
"Meeting at NEM","907ced97-74fb-e139-3437-6904b1ebcf8f","Met with Nataliia Chech who is a content sales at RAI. Getting access to technical contacts at RAI production through her.","Held","","06/10/2025 00:00","06/10/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","3dcfd956-1af9-4edf-8865-68f1ff4b522d","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Snack under DAI-event på Eyevinns kontor","909aa628-4397-bb5f-443b-6904b1b1ab9e","David nämnde att beslut kan dröja i en vecka då Per Holgersson har tagit semester. Dialog återupptas således om en dryg vecka.","Held","","03/13/2025 00:00","03/13/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","5cbf9ab7-f977-21aa-5feb-68f1ffe1f80e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","90ab5b25-d475-0ccf-9802-690348b494ae","","Held","","09/14/2025 00:00","09/14/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","36090e24-8e46-3c02-41ec-68f1ffb31799","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:06","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","90aba18c-17a2-fb68-f479-690347d25a38","Möte under Nextv Berlin","Held","","05/24/2022 00:00","05/24/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","4764826a-555d-ec49-4675-68f1fe40c112","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","90b039df-7d5d-9666-eac8-6903478c573b","","Held","","03/29/2021 00:00","03/29/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","8632f93a-b900-eb42-13ad-68f1ffe001a9","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","90dd2db7-5f10-53f4-3050-690348adc870","Streaming Media 2025","Held","","10/08/2025 00:00","10/08/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9016fb2a-7e92-3f0a-5414-68f1feb6bb19","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:06","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Kvartalsmöte","90fe8d63-00a9-8fdb-0dd0-69034797bc9e","<p style=""margin:0cm;"">Tele2 update:</p><ul type=""disc"" style=""margin-bottom:0cm;""><li style=""margin-left:0cm;"">A lot of focus before the summer to secure the events<ul type=""circle"" style=""margin-bottom:0cm;margin-top:0cm;""><li style=""margin-left:0cm;"">The streaming platform worked fine during the events</li></ul></li><li style=""margin-left:0cm;"">Quite some changes on the management layer</li><li style=""margin-left:0cm;"">Digital Capabilities and Technology (DCT)<ul type=""circle"" style=""margin-bottom:0cm;margin-top:0cm;""><li style=""margin-left:0cm;"">Focus to enhance quality on the provided services</li><li style=""margin-left:0cm;"">ComHem TV Plus has been running almost two years<ul type=""square"" style=""margin-bottom:0cm;margin-top:0cm;""><li style=""margin-left:0cm;"">More customers than expected o Back to basics for the linear offer</li></ul></li><li style=""margin-left:0cm;"">Technical roadmap<ul type=""square"" style=""margin-bottom:0cm;margin-top:0cm;""><li style=""margin-left:0cm;"">Varnish CDN routing<ul type=""disc"" style=""margin-bottom:0cm;margin-top:0cm;""><li style=""margin-left:0cm;"">Low latency</li></ul></li><li style=""margin-left:0cm;"">Network PVR</li><li style=""margin-left:0cm;"">Video and Audio Quality</li></ul></li><li style=""margin-left:0cm;"">TV Hub minim</li></ul></li></ul>","Held","","09/08/2021 00:00","09/08/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","b8274559-cbc1-aef7-afc0-68f1ff9e4dbf","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","91103149-d19e-e0c4-c23f-6903482c91bb","","Held","","09/12/2025 00:00","09/12/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","b83f3d2e-2522-8949-1f54-68f1ff9b1c3c","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:06","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","911ff7b7-316f-6774-c5bf-6903480c4069","","Held","","06/18/2025 00:00","06/18/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","d7b59f18-fbea-1991-e2ed-68f1ffd8a01e","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","91361bce-6dff-49af-451b-690348137b8d","Möte ang. Samsung integrationen","Held","","10/30/2023 00:00","10/30/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","62c374f5-dcff-04bf-fb23-68f1ff5761a1","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Möte","913757b6-9c78-899f-c755-6904b15b3722","Bra samtal där vi gick igenom den öppna förfrågan som de har för konsolideringen av ljud - resulterade i offerten. Pratade också om Open Live vilket Ragnar var väldigt intresserad av. Att följa upp.","Held","","10/23/2025 00:00","10/23/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","d7b59f18-fbea-1991-e2ed-68f1ffd8a01e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Fika","9155115f-4c3b-d288-6e29-693c3c62e0ae","","Held","","12/12/2025 13:00","12/12/2025 13:30","0","30","'-1","SuiteCRM","","","","","","","Accounts","9e518ae6-97b9-3f99-cf8d-68f1ff61198e","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","12/12/2025 16:00","12/12/2025 16:00","88d6d3dc-1e82-5e98-2dea-68ff57fae638","88d6d3dc-1e82-5e98-2dea-68ff57fae638","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Möte hos TV4","91a33644-4e93-7290-71ac-6904b14afebf","Bra möte hos TV4 där vi pratade mer om de olika områdena som de söker ledning/chefer för. Lena vill jobba mer produktorienterat på utvecklingsavdelningen.
<div><br /></div>
<div>De har tagit ett steg tillbaka och säger att de funderar på vem av deras anställda som kan ta vilken tjänst. Därefter kommer de att återkomma med ett eventuellt konsultbehov. Inom 1-2v.</div>","Held","","05/08/2025 00:00","05/08/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9e518ae6-97b9-3f99-cf8d-68f1ff61198e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Call","91c080e4-65b7-d02d-8207-6903471d56b5","","Held","","01/14/2021 00:00","01/14/2021 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","62c374f5-dcff-04bf-fb23-68f1ff5761a1","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","91c89833-3671-d827-07c4-6903489b946e","","Held","","03/18/2025 00:00","03/18/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","e13a960d-677b-5368-aff2-68f1ff266589","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","91df0454-6b47-c23e-53a0-6903478cce33","Initialt möte för att berätta om Eyevinn","Held","","02/01/2022 00:00","02/01/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","721ff507-d145-3aea-b001-68f1ffbd9a19","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","91f1f23f-4715-760f-d2f1-690347a1313a","","Held","","10/26/2020 00:00","10/26/2020 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","24da98b3-600b-8d87-460f-68f1ff2361b6","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","920826a7-b5dd-64bb-1cef-69034862e837","","Held","","11/02/2022 00:00","11/02/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","a2a977eb-a069-35c9-2856-68f1ff32b8a3","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Lunch med Niklas Hammarbäck","920d30b0-3651-c3ad-1165-6904b1e8f8e5","Bra lunch med Niklas Hammarbäck. 
<div>Nämnde bland annat att de har lyckats börja anställa folk på Viaplay vilket minskar våra chanser att få in konsulter där. Otydligt dock om det främst gällde hösten och att det fortfarande finns chans. Därför fortsätter jag att trycka på tills vi får ett klart nej. </div>
<div><br /></div>
<div>Eventuell talare på STSWE. </div>","Held","","02/26/2024 00:00","02/26/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","5cbf9ab7-f977-21aa-5feb-68f1ffe1f80e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","92167f2b-c842-a97f-7d59-690348af8679","Möte på NAB","Held","","04/07/2025 00:00","04/07/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","56b6f177-e5ed-e4f5-e6bf-68f1feb83e51","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","92366b1a-12e3-9afb-392b-69034854c8e5","","Held","","01/16/2025 00:00","01/16/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","66fb53ae-8d20-a3c6-8b15-68f1fe58389e","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","923bb23a-a0ea-9467-2896-690347d15963","","Held","","12/10/2020 00:00","12/10/2020 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","2cfa02b4-833c-ce08-abbf-68f1ff297875","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","9242b387-1a0f-ad82-d6b7-69034724e6a4","","Held","","08/26/2020 00:00","08/26/2020 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","4a7bcf4d-88ae-33c5-a751-68f1ffff167a","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:10","10/31/2025 07:03","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","9243435a-952c-dd5c-44d6-6903485c7455","","Held","","09/25/2025 00:00","09/25/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","3c910b04-4a74-29a9-1d96-68f1ff637515","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:14","10/31/2025 07:06","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","9266760a-8422-ebb6-c82b-690348f29806","STSWE speakers meetup","Held","","05/22/2024 00:00","05/22/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","f267284b-c1bb-661b-cfa1-68f1ff3d25b0","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","926c4412-a8df-0e7e-8ce7-6903485cffa1","Möte ang. ev. DD support för en upphandling inom anti piracy","Held","","06/15/2022 00:00","06/15/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","e035287c-2d00-7377-b3dd-68f1ff32ed93","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","926ea8b5-8bb6-5c04-7f1c-690347acd777","Möte under DPP eventet i Berlin","Held","","03/25/2022 00:00","03/25/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","2ad827d2-a83c-bef0-6c89-68f1ff22857e","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","9287d324-79d3-fdca-256c-69034856aa73","","Held","","10/13/2023 00:00","10/13/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","39e72773-abc2-6b13-2483-68f1ff93dd58","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Partnermöte","92892927-afb9-b8dc-224c-690347c41dd3","","Held","","11/10/2020 00:00","11/10/2020 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","ad55f6ae-a8b9-b044-c3d0-68f1ff1af339","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:11","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","92a4159d-eed0-4169-c6a3-68fb78e1cf2f","Lunch. Nyfiken på OSaaS, bjud honom till kontoret för demo om 1-2 månader","Held","","08/17/2023 00:00","08/17/2023 01:00","1","0","'-1","SuiteCRM","","","","","","","Accounts","7dd7d0bd-e66c-83e7-417b-68f1fff7ca71","","alexanderbjorneheim","88d6d3dc-1e82-5e98-2dea-68ff57fae638","10/24/2025 13:00","11/06/2025 09:18","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting at NEM","92bb0386-850f-eefd-fe14-6904b12307b7","Streaming service in Armenia. Will have a follow up about fighting piracy.","Held","","06/10/2025 00:00","06/10/2025 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","15ecd482-3d9d-6137-38de-68f1ff2aa63f","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","92f6fed1-aac9-e817-1a72-690348a3d719","Möte om Intercom","Held","","10/21/2024 00:00","10/21/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","c6591c07-ec56-3d3f-8199-68f1fe7793b2","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","92f98f1d-d80c-e068-b5cb-69034853db62","Kort möte.","Held","","08/31/2023 00:00","08/31/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","9e518ae6-97b9-3f99-cf8d-68f1ff61198e","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","93065131-8fe0-0ae1-49d5-690348dec3a7","","Held","","05/31/2023 00:00","05/31/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","e874855f-bdb7-0198-989e-68f1fe6c1f97","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","930d9c86-5ed6-bed8-24d0-690348c9b937","Möte på IBC","Held","","09/10/2022 00:00","09/10/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","eaf7ee9b-898f-fc5e-59a8-68f1fe58ac0f","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","93192e2d-db53-aa2f-4e8e-6903481ceb55","","Held","","11/29/2023 00:00","11/29/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","ae4ed3a9-c737-2e29-60f0-68f1ffa24b0d","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","932067e1-f7ad-ccf4-f1f5-69034859b708","Glöggmingel hos Cederquist","Held","","11/22/2023 00:00","11/22/2023 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","b9b30952-4dc0-8ece-df9c-68f1ff13ce23","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","93275d34-c75f-fdc2-018e-6903482ec56f","","Held","","11/25/2022 00:00","11/25/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","56b6f177-e5ed-e4f5-e6bf-68f1feb83e51","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","93661e8d-22d3-2ec9-c3dc-69034881da5a","Möte ang. utveckling av GUI till Agile Content / SVT","Held","","10/07/2022 00:00","10/07/2022 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","193dbbd5-2665-c9cf-673d-68f1fea758b4","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:12","10/31/2025 07:04","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","9370fc26-4c4a-53be-62fc-6903488e958c","","Held","","09/15/2024 00:00","09/15/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","6bbebf82-35a7-c25c-8d72-68f1ff7462d2","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Meeting","93731173-d0d6-48f9-ac46-690348c27372","Möte på SportsPro Madrid","Held","","11/20/2024 00:00","11/20/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","381e7997-52f6-ddf3-6f61-68f1fe094b59","","magnussvensson","aa965b03-becb-7821-8519-68ff576136fb","10/30/2025 11:13","10/31/2025 07:05","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
"Lunch med Paul Nygren","9393f6a7-a714-73e7-e072-6904b1ed22da","Lunch med Paul Nygren som berättade status på deras CDN-upphandling. Kan komma sig att de behöver lite hjälp av mig framöver för att validera dokumentationen.
<div><br /></div>
<div>I övrigt gäller stora sparkrav. Ingen på teknikavdelningen verkar vara berörd hittills, utan det handlar mycket om koordinatorer mfl. </div>
<div>De är intresserade av Open Source, men det ska vi kontakta Joakim och de andra för att driva. Detta kan dessutom kopplas ihop med den pågående dialogen mellan SR och Agile Content kring webrtc mm. Så det passar bra.</div>
<div><br /></div>
<div>Paul Nygren är den tekniska kontaktpersonen för EBU. Paul skulle fundera på vem på EBU som kan vara intresserad va att titta mer på OSC. Jag följer upp på det. </div>","Held","","02/08/2024 00:00","02/08/2024 00:00","0","","'-1","SuiteCRM","","","","","","","Accounts","d7b59f18-fbea-1991-e2ed-68f1ffd8a01e","","borisasadanin","ebbf2708-f9cb-bff7-195e-68ff579f1d95","10/31/2025 12:53","10/31/2025 12:56","1","1","0","'-1","0","0","None","1","","","","","","","","0,00000000","","","0,00000000"
